REFSIGPAC,IDUSO25,SUPERFICIE_m2,mean_result,n_cells
2321400102011,TA,233.34,0.0,1
2321400103001,TA,39211.85,1.46875,64
2321400103003,TA,26010.67,0.26829269528388977,41
2321400104001,TA,75710.44,1.544715404510498,123
2321400105001,TA,74421.9,1.43478262424469,115
2321400106001,TA,32216.7,1.399999976158142,50
2321400116003,TA,266.11,2.0,1
2321400116004,TA,151.75,2.0,1
2321400117001,TA,25458.71,1.9459459781646729,37
2321400118001,TA,20336.85,2.0,36
2321400119001,TA,11827.12,1.2999999523162842,20
2321400125001,TA,35002.73,1.9482758045196533,58
2321400126001,TA,49925.8,1.9871795177459717,78
2321400127001,TA,20933.07,1.5882352590560913,34
2321400129001,TA,56724.51,1.417582392692566,91
2321400130002,TA,382.33,2.0,1
2321400134001,TA,2258.93,2.0,2
2321400135001,TA,50813.71,1.9473683834075928,76
2321400136001,TA,13342.14,1.8571428060531616,21
2321400141002,TA,690.66,1.3333333730697632,3
2321400152001,TA,4927.39,0.0,7
2321400153001,TA,4410.37,0.0,6
2321400155003,TA,228392.61,1.1559139490127563,372
2321400155004,TA,7207.95,0.8461538553237915,13
2321400155010,TA,35959.84,0.7966101765632629,59
2321400155022,TA,3216.63,1.1428571939468384,7
2321400157001,TA,19695.72,0.0,33
2321400158001,TA,19567.17,0.0,31
2321400159001,TA,23105.21,0.0,37
2321400160001,TA,24794.37,0.0,40
2321400161001,TA,22672.8,0.0,37
2321400161002,TA,599.59,0.0,1
2321400162001,TA,24101.31,0.0,38
2321400163001,TA,16645.97,0.0,27
2321400165001,TA,21924.58,0.0,36
2321400165003,TA,1714.95,0.0,1
2321400166001,TA,23379.89,0.0,39
2321400167003,TA,206.09,0.0,1
2321400168001,TA,25682.99,0.0,42
2321400169001,TA,29460.61,0.0,46
2321400170001,TA,28263.33,0.0,46
2321400171001,TA,38728.8,0.0,62
2321400172001,TA,24950.85,0.0,39
2321400173001,TA,24340.92,0.0,38
2321400174001,TA,23331.93,0.0,38
2321400175001,TA,22997.7,0.0,36
2321400176001,TA,23289.11,0.0,36
2321400177001,TA,26408.93,0.0,43
2321400178001,TA,25242.69,0.0,39
2321400179001,TA,26325.7,0.0,43
2321400180001,TA,25132.47,0.0,40
2321400181001,TA,23394.51,0.0,39
2321400182001,TA,51150.5,0.0,84
2321400183001,TA,26308.27,0.0,43
2321400184001,TA,25804.35,0.0,41
2321400185001,TA,21266.24,0.0,35
2321400186001,TA,22737.62,0.0,37
2321400187001,TA,25482.03,0.0,42
2321400188001,TA,21375.17,0.0,33
2321400188003,TA,761.89,0.0,1
2321400189001,TA,22148.98,0.0,36
2321400190001,TA,25999.21,0.0,41
2321400191001,TA,23738.61,0.0,37
2321400192001,TA,23747.98,0.0,37
2321400193001,TA,21709.83,0.0,34
2321400194001,TA,29841.87,0.0,49
2321400197001,TA,24483.06,0.0,40
2321400198001,TA,34078.22,0.0,54
2321400199001,TA,30539.74,0.0,48
2321400200001,TA,27604.07,0.0,47
2321400203001,TA,26893.53,0.0,41
2321400204001,TA,26539.02,0.0,41
2321400205001,TA,40038.85,0.0,62
2321400217001,TA,160537.01,1.0909091234207153,253
2321400217003,TA,20445.1,1.2333333492279053,30
2321400218006,TA,124849.13,1.1698113679885864,212
2321400218010,TA,146.6,1.0,1
2321400218011,TA,57.25,1.0,1
2321400218015,TA,1133.04,1.0,2
2321400219005,TA,106.35,0.0,1
2321500001001,TA,100089.13,0.0,159
2321500002001,TA,136980.55,0.0,220
2321500003001,TA,128251.36,0.0,83
2321500008001,TA,91533.2,0.0,52
2321500009001,TA,154950.31,0.0,249
2321500010001,TA,107524.9,0.0,172
2321500011001,TA,94005.98,0.0,151
2321500012001,TA,103221.0,0.0,165
2321500013001,TA,345448.72,0.0,119
2321500014001,TA,289080.48,0.0,382
2321500016001,TA,88296.45,0.0,142
2321500017001,TA,41784.4,0.0,68
2321500018001,TA,52081.34,0.0,83
2321500019001,TA,118803.15,0.0,189
2321500020001,TA,156993.43,0.0,253
2321500021001,TA,257784.21,0.0,346
2321500022001,TA,36091.72,0.0,11
2321500023001,TA,16488.49,0.0,20
2321500024001,TA,154680.97,0.0,247
2321500025001,TA,84231.05,0.0,134
2321500025003,TA,30673.9,0.0,50
2321500025008,TA,769.94,0.0,1
2321500026001,TA,49249.32,0.0,79
2321500026004,TA,7617.35,0.0,14
2321500030001,TA,78175.02,0.0,124
2321500031001,TA,78421.28,0.0,127
2321500035001,TA,28211.2,0.0,46
2321500036001,TA,28212.44,0.0,46
2321500038001,TA,29721.1,0.0,46
2321500039001,TA,29763.23,0.0,47
2321500041001,TA,30134.53,0.0,48
2321500044001,TA,57155.85,0.0,93
2321500045001,TA,24712.91,0.0,40
2321500047001,TA,32981.83,0.0,51
2321500048001,TA,13161.85,0.0,21
2321500050001,TA,14253.48,0.0,22
2321500051001,TA,41211.6,0.0,66
2321500053001,TA,32241.48,0.0,52
2321500054001,TA,19055.04,0.0,30
2321500055001,TA,19234.75,0.0,30
2321500058001,TA,19103.87,0.0,31
2321500060001,TA,19011.46,0.0,30
2321500061001,TA,28351.8,0.0,46
2321500062001,TA,21091.6,0.0,33
2321500063001,TA,22454.08,0.0,37
2321500065001,TA,28859.6,0.0,46
2321500066001,TA,29798.0,0.0,47
2321500067001,TA,25191.52,0.0,40
2321500068001,TA,24708.54,0.0,39
2321500068003,TA,1344.41,0.0,3
2321500072001,TA,88626.27,0.0,142
2321500075001,TA,12327.57,0.0,19
2321500076001,TA,15963.51,0.0,26
2321500077001,TA,24316.93,0.0,38
2321500078001,TA,20732.43,0.0,34
2321500079001,TA,12871.12,0.0,19
2321500080001,TA,11944.45,0.0,20
2321500081001,TA,9500.61,0.0,15
2321500082001,TA,7128.74,0.0,11
2321500083001,TA,7310.09,0.0,11
2321500084001,TA,16447.54,0.0,25
2321500085001,TA,10975.44,0.0,18
2321500086001,TA,6473.79,0.0,10
2321500087001,TA,13062.5,0.0,20
2321500088001,TA,15127.77,0.0,25
2321500089001,TA,17625.84,0.0,29
2321500090001,TA,16818.81,0.0,27
2321500091001,TA,14549.61,0.0,22
2321500092001,TA,13706.23,0.0,22
2321500093001,TA,12990.52,0.0,21
2321500094001,TA,13922.21,0.0,22
2321500095001,TA,10407.14,0.0,16
2321500096001,TA,7326.29,0.0,12
2321500097003,PS,4598.1,0.0,8
2321500098001,TA,76431.81,0.0,122
2321600002001,TA,18986.07,0.0,31
2321600003001,TA,14879.01,0.0,23
2321600004001,TA,16472.07,0.0,25
2321600005001,TA,16646.07,0.0,27
2321600007001,TA,17591.78,0.0,28
2321600008001,TA,16673.51,0.0,27
2321600009001,TA,16554.67,0.0,27
2321600010001,TA,18110.24,0.0,28
2321600011001,TA,16888.35,0.0,27
2321600012001,TA,17185.35,0.0,27
2321600013001,TA,16431.63,0.0,26
2321600014001,TA,16947.02,0.0,28
2321600015001,TA,18315.35,0.0,29
2321600016001,TA,16595.58,0.0,27
2321600017001,TA,17292.6,0.0,28
2321600018001,TA,16970.76,0.0,29
2321600019001,TA,17098.15,0.0,27
2321600020001,TA,16745.54,0.0,27
2321600021001,TA,17148.05,0.0,28
2321600022001,TA,16430.65,0.0,25
2321600023001,TA,5714.29,0.0,10
2321600024001,TA,10229.83,0.0,17
2321600025001,TA,16413.32,0.0,27
2321600026001,TA,16674.69,0.0,26
2321600027001,TA,21084.32,0.0,34
2321600028001,TA,19609.63,0.0,32
2321600029001,TA,18703.28,0.0,30
2321600030001,TA,19303.47,0.0,30
2321600031001,TA,16888.41,0.0,27
2321600032001,TA,17010.61,0.0,28
2321600033001,TA,16937.68,0.0,26
2321600034001,TA,16507.16,0.0,26
2321600035001,TA,18543.08,0.0,30
2321600036001,TA,15965.07,0.0,26
2321600037001,TA,17018.89,0.0,28
2321600038001,TA,16999.61,0.0,28
2321600039001,TA,16157.64,0.0,25
2321600040001,TA,18068.21,0.0,28
2321600041001,TA,16244.75,0.0,26
2321600042001,TA,15937.27,0.0,27
2321600043001,TA,15772.05,0.0,26
2321600044001,TA,17015.26,0.0,26
2321600045001,TA,16944.01,0.0,29
2321600046001,TA,15702.93,0.0,25
2321600047001,TA,23163.5,0.0,36
2321600048001,TA,7835.75,0.0,12
2321600049001,TA,15995.66,0.0,26
2321600050001,TA,17321.25,0.0,26
2321600051001,TA,16744.88,0.0,28
2321600052001,TA,15611.77,0.0,25
2321600053001,TA,15685.51,0.0,24
2321600054001,TA,16146.05,0.0,25
2321600055001,TA,15355.11,0.0,24
2321600056001,TA,15684.24,0.0,25
2321600057001,TA,16995.64,0.0,26
2321600058001,TA,16890.79,0.0,28
2321600059001,TA,15429.44,0.0,24
2321600060001,TA,16446.61,0.0,26
2321600063001,TA,17319.65,0.0,28
2321600064001,TA,15064.55,0.0,24
2321600065001,TA,16703.89,0.0,27
2321600066001,TA,16624.3,0.0,27
2321600067001,TA,15208.28,0.0,25
2321600068001,TA,17267.73,0.0,26
2321600069001,TA,17595.23,0.0,29
2321600070001,TA,15502.66,0.0,24
2321600071001,TA,17335.47,0.0,29
2321600072001,TA,14342.64,0.0,21
2321600073001,TA,72250.44,0.0,113
2321600074001,TA,7722.33,0.0,13
2321600075001,TA,18707.02,0.0,30
2321600076001,TA,226354.88,0.0,359
2321600077001,TA,37583.87,0.0,59
2321600077005,TA,1472.91,0.0,3
2321600080001,TA,7010.76,0.0,11
2321600081001,TA,7812.68,0.0,11
2321600082001,TA,11827.03,0.0,20
2321600083001,TA,6995.9,0.0,11
2321600084001,TA,71052.66,0.0,113
2321600086001,TA,33274.86,0.0,52
2321600087001,TA,4088.41,0.0,7
2321600088001,TA,50008.29,0.0,77
2321600088006,TA,15285.06,0.0,26
2321600089001,TA,35661.58,0.0,57
2321600090001,TA,33478.6,0.0,55
2321600090002,TA,29679.72,0.0,47
2321600091001,TA,9371.43,0.0,16
2321600092001,TA,2320.21,0.0,4
2321600093001,TA,10334.87,0.0,17
2321600094001,TA,2361.79,0.0,5
2321600095001,TA,12711.96,0.0,21
2321600096001,TA,6717.14,0.0,10
2321600106001,TA,6457.74,0.0,9
2321600107001,TA,4340.86,0.0,6
2321600117001,TA,5002.37,0.0,8
2321600117002,TA,1122.15,0.0,2
2321600118001,TA,4785.56,0.0,8
2321600119001,TA,1721.47,0.0,2
2321600120001,TA,2361.8,0.0,5
2321600121001,TA,8817.34,0.0,15
2321600123001,TA,6120.19,0.0,9
2321600124001,TA,5398.07,0.0,9
2321600125001,TA,5387.11,0.0,8
2321600126001,TA,5480.35,0.0,10
2321600127001,TA,2177.69,0.0,3
2321600129001,TA,4952.07,0.0,9
2321600130001,TA,5313.04,0.0,10
2321600131001,TA,1956.29,0.0,3
2321600132001,TA,21198.25,0.0,35
2321600133001,TA,1359.37,0.0,2
2321600134001,TA,32070.26,0.0,52
2321600135001,TA,1600.32,0.0,3
2321600136001,TA,1445.72,0.0,2
2321600137001,TA,5370.55,0.0,9
2321600144001,TA,36968.39,0.0,60
2321600145001,TA,13204.83,0.0,21
2321600146001,TA,12618.67,0.0,19
2321600147001,TA,19689.98,0.0,32
2321600152001,TA,18758.05,0.0,29
2321600153001,TA,3970.86,0.0,4
2321600154001,TA,4625.39,0.0,9
2321600155001,TA,5025.02,0.0,10
2321600156001,TA,3851.8,0.0,7
2321600157001,TA,5280.87,0.0,7
2321600158001,TA,6301.31,0.0,10
2321600159001,TA,2404.26,0.0,3
2321600160001,TA,438.24,0.0,1
2321600161001,TA,3236.72,0.0,4
2321600162001,TA,9371.08,0.0,15
2321600163001,TA,1171.96,0.0,1
2321600164001,TA,6802.02,0.0,11
2321600165001,TA,1783.92,0.0,2
2321600166001,TA,864.0,0.0,1
2321600167001,TA,1111.18,0.0,3
2321600168001,TA,2889.67,0.0,5
2321600168002,TA,1000.0,0.0,2
2321600169001,TA,19068.15,0.0,30
2321600170001,TA,2400.02,0.0,4
2321600171001,TA,3429.37,0.0,5
2321600172001,TA,3915.57,0.0,8
2321600173001,TA,51782.09,0.0,83
2321600174001,TA,42580.02,0.0,67
2321600177001,TA,44517.57,0.0,72
2321600178001,TA,54628.33,0.0,88
2321600180001,TA,12671.18,0.0,21
2321600180003,TA,1686.97,0.0,3
2321600181001,TA,10500.09,0.0,17
2321600184001,TA,1203.28,0.0,3
2321600185001,TA,11747.75,0.0,16
2321600186001,TA,9012.84,0.0,15
2321600186003,TA,2308.48,0.0,4
2321600186004,TA,868.46,0.0,1
2321600194001,TA,6354.15,0.0,10
2321600196001,TA,15089.37,0.0,26
2321600197001,TA,46931.9,0.0,75
2321600198001,TA,2423.99,0.0,4
2321600199001,TA,2424.31,0.0,4
2321700001001,TA,2225.28,0.0,4
2321700003001,TA,13641.5,0.0,20
2321700005001,TA,16720.32,0.0,27
2321700006001,TA,4565.28,0.0,9
2321700007001,TA,16061.73,0.0,26
2321700008001,TA,5930.42,0.0,9
2321700009001,TA,17044.31,0.0,27
2321700010001,TA,7612.46,0.0,13
2321700011001,TA,16789.17,0.0,28
2321700012001,TA,10922.13,0.0,17
2321700013001,TA,17260.49,0.0,28
2321700014001,TA,15062.1,0.0,24
2321700015001,TA,16346.28,0.0,26
2321700016001,TA,16529.29,0.0,27
2321700017001,TA,16771.71,0.0,27
2321700018001,TA,16448.05,0.0,26
2321700020001,TA,15991.46,0.0,27
2321700021001,TA,12247.37,0.0,18
2321700022001,TA,16699.09,0.0,27
2321700023001,TA,16003.64,0.0,26
2321700024001,TA,2645.84,0.0,4
2321700025001,TA,16728.86,0.0,27
2321700026001,TA,13886.09,0.0,22
2321700027001,TA,8347.74,0.0,13
2321700028001,TA,5259.27,0.0,8
2321700029001,TA,1140.14,0.0,2
2321700030001,TA,16853.53,0.0,27
2321700032001,TA,17262.69,0.0,29
2321700033001,TA,21217.47,0.0,33
2321700034001,TA,7854.58,0.0,12
2321700035001,TA,16728.49,0.0,27
2321700036001,TA,16693.42,0.0,28
2321700037001,TA,17559.6,0.0,28
2321700038001,TA,16991.79,0.0,28
2321700039001,TA,10995.65,0.0,17
2321700040001,TA,11680.11,0.0,19
2321700041001,TA,17133.97,0.0,27
2321700042001,TA,17093.7,0.0,26
2321700043001,TA,16533.93,0.0,26
2321700044001,TA,16659.85,0.0,26
2321700045001,TA,16126.52,0.0,26
2321700046001,TA,17639.63,0.0,27
2321700047001,TA,16675.83,0.0,27
2321700048001,TA,16039.18,0.0,26
2321700049001,TA,16792.85,0.0,27
2321700050001,TA,17543.81,0.0,29
2321700051001,TA,17671.02,0.0,29
2321700052001,TA,17430.93,0.0,28
2321700053001,TA,14925.98,0.0,23
2321700054001,TA,16204.78,0.0,26
2321700055001,TA,17577.19,0.0,29
2321700056001,TA,17013.37,0.0,26
2321700057001,TA,16439.63,0.0,26
2321700058001,TA,15959.09,0.0,26
2321700059001,TA,17146.74,0.0,25
2321700060001,TA,16787.52,0.0,28
2321700061001,TA,16628.83,0.0,25
2321700062001,TA,15851.21,0.0,26
2321700063001,TA,16177.63,0.0,26
2321700064001,TA,16567.36,0.0,27
2321700065001,TA,9490.93,0.0,14
2321700065006,TA,1902.95,0.0,3
2321700066001,TA,16987.55,0.0,27
2321700067001,TA,16924.05,0.0,27
2321700068001,TA,16703.9,0.0,27
2321700069001,TA,17772.41,0.0,28
2321700070001,TA,16771.69,0.0,26
2321700071001,TA,17365.42,0.0,29
2321700072001,TA,15595.75,0.0,25
2321700073001,TA,17620.16,0.0,27
2321700074001,TA,8283.65,0.0,12
2321700075001,TA,17148.06,0.0,27
2321700076001,TA,16605.95,0.0,28
2321700077001,TA,16811.32,0.0,28
2321700078001,TA,17259.27,0.0,27
2321700079001,TA,16350.37,0.0,27
2321700080001,TA,17133.09,0.0,28
2321700081001,TA,17072.87,0.0,29
2321700082001,TA,16525.9,0.0,26
2321700083001,TA,16525.18,0.0,25
2321700084001,TA,16922.24,0.0,28
2321700085001,TA,19592.4,0.0,34
2321700086001,TA,16510.99,0.0,25
2321700087001,TA,17061.32,0.0,27
2321700088001,TA,16480.29,0.0,26
2321700089001,TA,17177.91,0.0,28
2321700090001,TA,22140.08,0.0,36
2321700092001,TA,17292.68,0.0,27
2321700095001,TA,17600.38,0.0,28
2321700096001,TA,16951.22,0.0,26
2321700097001,TA,16713.4,0.0,27
2321700098001,TA,17729.14,0.0,30
2321700099001,TA,17526.75,0.0,27
2321700100001,TA,19643.69,0.0,33
2321700101001,TA,17067.08,0.0,26
2321700102001,TA,17315.9,0.0,27
2321700103001,TA,15521.17,0.0,24
2321700104001,TA,17453.55,0.0,29
2321700105001,TA,16711.96,0.0,26
2321700106001,TA,17355.09,0.0,27
2321700107001,TA,17020.0,0.0,25
2321700108001,TA,16707.92,0.0,27
2321700109001,TA,16884.43,0.0,27
2321700110001,TA,16736.89,0.0,27
2321700111001,TA,16777.79,0.0,27
2321700112001,TA,16635.97,0.0,28
2321700113001,TA,17354.96,0.0,26
2321700114001,TA,17167.54,0.0,28
2321700115001,TA,17316.86,0.0,31
2321700116001,TA,16788.41,0.0,25
2321700117001,TA,17013.34,0.0,27
2321700118001,TA,16494.5,0.0,25
2321700119001,TA,17779.78,0.0,30
2321700120001,TA,17673.92,0.0,26
2321700121001,TA,16396.14,0.0,27
2321700124001,TA,14865.13,0.0,23
2321700125001,TA,16853.76,0.0,28
2321700126001,TA,17333.0,0.0,26
2321700127001,TA,26557.99,0.0,43
2321700128001,TA,17328.06,0.0,28
2321700129001,TA,15885.23,0.0,27
2321700130001,TA,16419.33,0.0,26
2321700131001,TA,16750.27,0.0,27
2321700132001,TA,16309.98,0.0,27
2321700133001,TA,17138.33,0.0,27
2321700134001,TA,16778.43,0.0,27
2321700135001,TA,16738.87,0.0,27
2321700136001,TA,16612.39,0.0,27
2321700137001,TA,17420.43,0.0,28
2321700138001,TA,17302.48,0.0,28
2321700139001,TA,17633.5,0.0,27
2321700140001,TA,17449.5,0.0,28
2321700141001,TA,16755.55,0.0,25
2321700142001,TA,16629.01,0.0,28
2321700143001,TA,17122.55,0.0,27
2321700144001,TA,16592.33,0.0,26
2321700145001,TA,17127.41,0.0,28
2321700146001,TA,17372.1,0.0,27
2321700147001,TA,16656.4,0.0,25
2321700148001,TA,16369.21,0.0,25
2321700149001,TA,17947.89,0.0,28
2321700150001,TA,17681.71,0.0,28
2321700151001,TA,16865.21,0.0,26
2321700152001,TA,16825.38,0.0,27
2321700153001,TA,16913.58,0.0,28
2321700154001,TA,16793.45,0.0,26
2321700155001,TA,16916.45,0.0,27
2321700156001,TA,16212.46,0.0,26
2321700157001,TA,17744.55,0.0,29
2321700158001,TA,9254.31,0.0,14
2321700159001,TA,17090.91,0.0,29
2321700160001,TA,17114.64,0.0,27
2321700161001,TA,17334.38,0.0,30
2321700162001,TA,16435.01,0.0,26
2321700164001,TA,16951.66,0.0,28
2321700165001,TA,17497.93,0.0,26
2321700166001,TA,16529.39,0.0,26
2321700167001,TA,18420.44,0.0,30
2321700168001,TA,9584.08,0.0,15
2321700169001,TA,16442.34,0.0,27
2321700170001,TA,16912.99,0.0,25
2321700171001,TA,17960.39,0.0,29
2321700172001,TA,18039.69,0.0,29
2321700173001,TA,17189.79,0.0,29
2321700174001,TA,17049.84,0.0,29
2321700175001,TA,17537.5,0.0,28
2321700176001,TA,17037.15,0.0,27
2321700177001,TA,17016.34,0.0,27
2321700178001,TA,17038.0,0.0,25
2321700179001,TA,17974.08,0.0,29
2321700180001,TA,16183.79,0.0,27
2321700181001,TA,16827.32,0.0,26
2321700182001,TA,16639.79,0.0,27
2321700183001,TA,18288.9,0.0,29
2321700184001,TA,17088.27,0.0,28
2321700185001,TA,16841.99,0.0,26
2321700186001,TA,17553.79,0.0,28
2321700187001,TA,16984.61,0.0,28
2321700188001,TA,16586.8,0.0,27
2321700189001,TA,18251.16,0.0,29
2321700190001,TA,16852.02,0.0,28
2321700191001,TA,16731.51,0.0,26
2321700192001,TA,18109.5,0.0,29
2321700193001,TA,16950.45,0.0,28
2321700194001,TA,17348.99,0.0,27
2321700195001,TA,15293.83,0.0,25
2321700197001,TA,16929.26,0.0,29
2321700198001,TA,16925.85,0.0,27
2321700199001,TA,22749.59,0.0,37
2321700200001,TA,18529.05,0.0,29
2321700201001,TA,16432.85,0.0,26
2321700202001,TA,14401.08,0.0,25
2321700203001,TA,17939.69,0.0,30
2321700204001,TA,18961.28,0.0,30
2321700205001,TA,47124.49,0.0,74
2321700206001,TA,19995.08,0.0,32
2321700209001,TA,13192.79,0.0,20
2321700215001,TA,17231.21,0.0,27
2321700216001,TA,3427.08,0.0,6
2321800001006,TA,73614.07,0.0,116
2321800004001,TA,23171.79,0.0,39
2321800004006,TA,5030.79,0.0,9
2321800091001,TA,4238.77,0.0,7
2321800091003,TA,1758.22,0.0,2
2321800099001,TA,320.88,0.0,1
2321800102001,TA,8556.04,0.0,15
2321800111002,TA,2484.51,0.0,6
2321800115001,TA,47761.57,0.0,75
2321800115005,TA,3464.35,0.0,5
2321800115006,TA,1032.95,0.0,1
2321800115008,TA,855.01,0.0,2
2321800115009,TA,1334.43,0.0,3
2321800115010,TA,1944.04,0.0,3
2321800137001,TA,35612.67,0.0,56
2321800140001,TA,4795.71,0.0,9
2321800142001,TA,17683.08,0.0,29
2321800145001,TA,13974.51,0.0,24
2321800146001,TA,21874.07,0.0,35
2321800146003,TA,640.06,0.0,1
2321800146005,TA,241.54,0.0,1
2321800146006,TA,6766.55,0.0,9
2321800148001,TA,1675.96,0.0,2
2321800163001,TA,2772.06,0.0,4
2321800178001,TA,12624.56,0.0,21
2321800200001,TA,201508.16,0.0,320
2321800201001,TA,8510.18,0.0,12
2321800201003,TA,5518.72,0.0,8
2321800201004,TA,5771.19,0.0,10
2321800201005,TA,2280.81,0.0,3
2321800201006,TA,3859.81,0.0,5
2321800202001,TA,32954.39,0.0,53
2321800202003,TA,13598.39,0.0,21
2321800203001,TA,11254.38,0.0,17
2321800203002,TA,6441.09,0.0,10
2321800207001,TA,101820.43,0.0,164
2321800207003,TA,6052.4,0.0,11
2321800208002,TA,220600.28,0.0,352
2321800209001,TA,45007.43,0.0,73
2321800210001,TA,69236.31,0.0,111
2321800211006,TA,33334.27,0.0,54
2321800212001,TA,123140.47,0.0,200
2321900066001,TA,11511.34,0.0,17
2321900066002,TA,695.57,0.0,3
2321900067001,TA,43917.88,0.0,70
2321900068001,TA,32653.22,0.0,52
2321900069001,TA,40638.73,0.0,64
2321900073001,TA,37715.99,0.0,62
2321900074001,TA,32560.78,0.0,51
2321900076001,TA,16444.86,0.0,26
2321900077001,TA,25704.53,0.0,42
2321900078001,TA,4872.74,0.0,7
2321900079001,TA,61256.29,0.0,99
2321900109001,TA,7771.16,0.0,13
2321900110001,TA,31477.26,0.0,52
2321900215001,TA,894.54,0.0,1
2321900249001,TA,2501.91,0.0,5
2321900253001,TA,15663.15,0.0,23
2321900264001,TA,2422.05,0.0,6
2321900265001,TA,3272.83,0.0,3
2321900270001,TA,4083.17,0.0,6
2321900270003,TA,1303.09,0.0,3
2321900271001,TA,2931.45,0.0,5
2321900274001,TA,5315.47,0.0,9
2321900275001,TA,4106.97,0.0,7
2321900278001,TA,19598.13,0.0,29
2321900278005,TA,2322.72,0.0,4
2321900314001,TA,10468.56,0.0,19
2321900314002,TA,1715.31,0.0,3
2321900343001,TA,2243.63,0.0,3
2321900400001,TA,23648.4,0.0,37
2321900401003,TA,739.14,0.0,1
2321900402001,TA,37118.28,0.0,61
2321900402003,TA,2253.28,0.0,3
2321900403001,TA,189342.98,0.0,301
2321900404001,TA,65241.22,0.0,103
2321900405001,TA,75000.32,0.0,120
2321900406001,TA,132627.24,0.0,214
2321900407001,TA,269005.61,0.0,435
2321900408001,TA,131576.77,0.0,210
2321900408002,TA,2766.83,0.0,4
2321900409001,TA,109123.78,0.0,172
2321900410001,TA,74606.0,0.0,119
2321900411001,TA,79192.66,0.0,130
2321900413001,TA,165006.03,0.0,263
2321900414001,TA,108491.37,0.0,174
2321900414004,TA,213.8,0.0,1
2321900414005,TA,389.24,0.0,1
2321900415003,TA,1442.28,0.0,2
2321900415004,TA,614.14,0.0,1
2321900415005,TA,6089.54,0.0,9
2321900415006,TA,7822.32,0.0,13
2321900415007,TA,720.74,0.0,1
2321900416001,TA,90620.28,0.0,144
2321900417001,TA,59412.46,0.0,93
2321900417002,TA,1278.99,0.0,2
2321900418001,TA,155116.03,0.0,249
2321900419006,TA,2867.51,0.0,4
2321900419008,TA,18156.04,0.0,30
2321900419009,TA,43071.61,0.0,69
2321900420001,TA,53192.38,0.0,85
2321900420003,TA,19407.6,0.0,32
2321900421001,TA,52378.65,0.0,82
2321900422001,TA,85907.29,0.0,138
2321900425001,TA,62601.88,0.0,100
2321900426001,TA,100640.44,0.0,159
2321900427001,TA,70770.97,0.0,111
2321900428001,TA,28008.65,0.0,47
2321900430001,TA,3621.25,0.0,6
2321900432001,TA,14742.07,0.0,24
2321900432003,TA,451.87,0.0,1
2322000079001,TA,7163.25,0.0,11
2322000105002,TA,6293.03,0.0,11
2322000121001,TA,2838.52,0.0,5
2322000126001,TA,3595.89,0.0,6
2322000126003,TA,120.13,0.0,1
2322000127002,TA,4573.48,0.0,7
2322000129001,TA,2516.71,0.0,3
2322000129002,TA,3418.87,0.0,6
2322000132001,TA,2654.18,0.0,4
2322000144001,TA,1461.61,0.0,3
2322000145001,TA,5930.08,0.0,9
2322000152001,TA,2215.35,0.0,4
2322000157001,TA,2068.95,0.0,3
2322000180001,TA,2840.63,0.0,3
2322000187001,TA,203485.06,0.0,328
2322000188001,TA,17436.97,0.0,28
2322000189001,TA,17346.56,0.0,26
2322000190001,TA,17167.11,0.0,28
2322000191001,TA,16815.81,0.0,28
